id_libro,name,price,descr_short,descr_full,brand,barcode,image,features
319,MONTSENY MALTA,2.6,"Pale Ale 5,1% 24 IBU 19 EBC","Pale Ale 5,1% 24 IBU 19 EBC con 

 Lúpulos Challenger, east kent goldings y fuggles


Nota de cata: Con mucho cuerpo y de color tostado, para disfrutar de un sabor intenso. Temperatura de consumo entre 6º y 10ºC, aunque la degustación óptima se consigue por sobre de los 7ºC, cuando afloran las texturas y sabores de las cervezas Ale.
",,19747,https://www.labirratorium.com/33087-large_default/montseny-malta.jpg,"{'Estilo': 'PALE ALE', '% Alc.': 'BAJO (2.5-4%)', 'Otros ingredientes': 'copos de avena', 'IBU': '24', 'Color EBC': '19'}"
320,Castelló Beer Factory Engendro,2.9,American Pale Ale ,"Estilo: American Pale AleCerveza macarra y transgresora, irreverente e insolente. Alma rebelde! Toda nuestra pasión cervecera en una botella. Elaborada con 3 lúpulos diferentes, hará de tu nariz un festival de aromas y de tu boca, poesía líquida. Cítrica y resinosa. Te enamorarás!",Castelló Beer Factory,19752,https://www.labirratorium.com/33092-large_default/castello-beer-factory-engendro.jpg,"{'Estilo': 'APA (AMERICAN PALE ALE)', 'Origen': 'Castellón', '% Alc. Exacto': '6,4', 'Maltas': 'Extra Pale y CaraMalt', 'Lúpulos': 'Citra, Cascade y Magnum', 'IBU Exacto': '43'}"
321,Saltaire Triple Choc,4.6,Chocolate Stout,Deliciosa y cremosa cerveza negra de estilo Stout de 4.8% elaborada con chocolate y lúpulo Fuggles.,Saltaire Brewing,8563,https://www.labirratorium.com/30652-large_default/saltaire-triple-choc.jpg,"{'Estilo': 'SWEET STOUT', 'Origen': 'Inglaterra', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '4.8', 'Otros ingredientes': 'Chocolate', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Avena', 'Color': 'Negro', 'Envase': 'Botella', 'OLD-REF': '5060130200256'}"
322,La Pirata Black Block,4.7,Russian Imperial Stout,"Russian Imperial Stout de 11.2% ABV elaborada con lúpulos Magnum y Northern Brewer.
Buque insignia de La Pirata, es una cerveza negra con mucha presencia, mucho cuerpo, mucha densidad y absoluta oscuridad. Potente y redonda, para los amantes de las Stout. Balanceada, bastante dulce y de ligero amargor final resinoso y de licor.",La Pirata,1004,https://www.labirratorium.com/1628-large_default/la-pirata-black-block.jpg,"{'Origen': 'Barcelona', '% Alc.': 'MUY ALTO (+10%)', '% Alc. Exacto': '11.2', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Pale Ale, Black, Chocolate, Avena, Roasted, Barley y Copos de Cebada', 'Lúpulos': 'Magnum y Northern Brewer', 'IBU': '50-75 Amargor alto', 'IBU Exacto': '72', 'Color': 'Negro', 'Envase': 'Botella', 'OLD-REF': '8437015661056'}"
323,De Ranke Kriek 75cl,12.95,Fruit Sour,Cerveza belga sin filtrar ni pasteurizar de 7% ABV fermentada con cerezas y mezclada con una auténtica Lambic (cerveza de fermentación espontánea). ,Brouwerij De Ranke,336,https://www.labirratorium.com/1298-large_default/de-ranke-kriek-75cl.jpg,"{'Estilo': 'FRUIT SOUR', 'Origen': 'Bélgica', '% Alc. Exacto': '7', 'Otros ingredientes': 'Cerezas naturales', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)\nLambic (Fermentación espontánea o salvaje)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Botella', 'OLD-REF': '5413963400025'}"
324,Samuel Smith Oatmeal Stout,3.3,Oatmeal Stout,Stout de 5% ABV elaborada con malta de avena.,Samuel Smith,9763,https://www.labirratorium.com/11230-large_default/samuel-smith-oatmeal-stout.jpg,"{'Estilo': 'OATMEAL STOUT', 'Origen': 'Inglaterra', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '5', 'Otros ingredientes': 'Azucar de caña, dióxido de carbono', 'Volumen (cl)': '35.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Avena', 'IBU': '25-50 Amargor medio', 'IBU Exacto': '32', 'Color': 'Negro', 'Envase': 'Botella', 'OLD-REF': '5010149200822'}"
325,Früh Kölsch,2.1,Kolsch,"Cerveza de alta fermentación con 4.8% ABV y de estilo Kolsch (originario de la ciudad de Colonia, Alemanía). Está elaborada con los mejores ingredientes según la Ley de Pureza de 1516.
De color dorado pálido, limpia y espuma blanca de media retención. Amargor moderado, suave, con toques afrutados y ligeras notas herbáceas.",Cölner Hofbräu Früh,1252,https://www.labirratorium.com/2903-large_default/frh-klsch.jpg,"{'Estilo': 'KOLSCH', 'Origen': 'Alemania', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '4.8', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo', 'IBU Exacto': '19', 'Color': 'Amarillo pálido', 'Envase': 'Botella', 'OLD-REF': '$4003227021106'}"
326,Hitachino Nest Espresso Stout,4.85,Coffee Stout,"Cerveza de color oscuro, elaborada con granos de café muy torrefactos. Aromas a café, chocolate y caramelo. Caracter espresso muy fuerte. Gusto ligeramente dulce, a vainilla y afrutado.",Kiuchi Hitachino,86,https://www.labirratorium.com/12357-large_default/hitachino-nest-espresso-stout.jpg,"{'Estilo': 'STOUT', 'Origen': 'Japón', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '7', 'Otros ingredientes': 'Granos de café', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio', 'IBU Exacto': '36', 'Color': 'Negro', 'Envase': 'Botella', 'OLD-REF': '4934418001457'}"
327,"Wild Nation Zubiete 37,5 cl.",8.45,Wild Ale Bordeaux Wine Barrel Aged,"Wild Ale de fermentación mixta con 5.9% ABV, elaborada con cepas de levaduras Sacharomyces Cerevisae y Brettanomyces durante 18 meses en barricas de roble francés que previamente han contenido vino tinto de la denominación francesa Bordeaux.
Wild Nation es el nuevo proyecto de Laugar en la que solo elaboran cervezas de fermentación mixta.",Wild Nation,19114,https://www.labirratorium.com/32349-large_default/wild-nation-zubiete-375-cl.jpg,"{'Estilo': 'WILD ALE', 'Origen': 'Bizkaia', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '5.9', 'Otros ingredientes': 'Envejecida en barrica de vino tinto francés Bordeaux', 'Volumen (cl)': '37.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella', 'Levadura': 'Sacharomyces Cerevisae y Brettanomyces'}"
328,Wild Nation Beraskola 75 cl.,20.75,Wild Ale Moscatel Wine Barrel Aged,"Cerveza de 6.5% ABV de fermentación mixta durante 18 meses con cepas de levaduras Sacharomyces Cerevisae, Brettanomyces y Lactobacillus, en barricas de roble que previamente han contenido vino blanco dulce de la variedad Moscatel de Portugal.
Wild Nation es el nuevo proyecto de Laugar en la que solo elaboran cervezas de fermentación mixta.",Wild Nation,19117,https://www.labirratorium.com/32570-large_default/wild-nation-beraskola-75-cl.jpg,"{'Estilo': 'WILD ALE', 'Origen': 'Bizkaia', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '6.5', 'Otros ingredientes': 'Envejecida en barrica de vino dulce portugués de la variedad de uva Moscatel', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella', 'Levadura': 'Sacharomyces Cerevisae, Brettanomyces y Lactobacillus'}"
329,Wild Nation Zaldu 75 cl.,21.95,Fruit Wild Ale French Oak Barrel Aged,"Wild Ale con melocotón de 5.4% ABV de fermentación mixta mediante cepas de levadura Sacharomyces Cerevisar, dos cepas de Brettanomyces, Lacotbacillus y los propios microorganismos presentes en el melocotón, durante 15 meses en barricas de roble francés.
Wild Nation es el nuevo proyecto de Laugar en la que solo elaboran cervezas de fermentación mixta.",Wild Nation,19119,https://www.labirratorium.com/32542-large_default/wild-nation-zaldu-75-cl.jpg,"{'Estilo': 'WILD ALE', 'Origen': 'Bizkaia', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '5.4', 'Otros ingredientes': 'Melocotones. Envejecida durante 15 meses en barrica de roble francés', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella', 'Levadura': 'Sacharomyces Cerevisar, dos cepas de Brettanomyces, Lacotbacillus'}"
330,Wild Nation Sandamendi 75 cl.,18.35,Wild Ale,"Wild Ale de 5.3% ABV de fermentación mixta durante 14 meses con levadura Sacharomyces Cerevisae, dos cepas de Brettanomyces y Lacotbacillus.
Wild Nation es el nuevo proyecto de Laugar en la que solo elaboran cervezas de fermentación mixta.",Wild Nation,19121,https://www.labirratorium.com/32572-large_default/wild-nation-sandamendi-75-cl.jpg,"{'Estilo': 'WILD ALE', 'Origen': 'Bizkaia', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '5.3', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
331,Tommie Sjef Cuvée,40.5,Wild Ale,"Cerveza de fermentación espontánea de 7.8% ABV elaborada con uva, en este caso Pinot Blanc y Moscatel.",Tommie Sjef,19301,https://www.labirratorium.com/32641-large_default/tommie-sjef-cuvee.jpg,"{'Estilo': 'WILD ALE', 'Origen': 'Holanda', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '7.8', 'Otros ingredientes': 'Uvas de la variedades Pinot Blanc y Moscatel', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}"
332,Tilquin / Rulles Stout Rullquin,18.95,Stout / Sour,"Cerveza de fermentación mixta sin filtrar ni pasteurizar que se obtiene tras una mezcla de 7/8 de Rulles Brune (Stout) y 1/8 de Lambic de un año, que posteriormente envejece durante 8 meses en barrica de roble.",Gueuzerie Tilquin,4351,https://www.labirratorium.com/5233-large_default/tilquin-rulles-stout-rullquin.jpg,"{'Estilo': 'SOUR\nSTOUT', 'Origen': 'Bélgica', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '7', 'Otros ingredientes': 'Azúcar y Azúcar Invertido', 'Volumen (cl)': '75 Cl', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Negro', 'Envase': 'Botella', 'OLD-REF': '5425029530096'}"
333,Undarius CocoLimb,4.55,"FRUIT SOUR 5,7% 33cl",,Cervesa Undarius,19527,https://www.labirratorium.com/32841-large_default/undarius-cocolimb.jpg,"{'Estilo': 'SOUR', '% Alc.': '5.7\nMEDIO (4-6%)', 'Otros ingredientes': 'Coco, Lima'}"
334,Meta Sumendi Nagia,8.95,"Cerveza de estilo saisón con centeno rojo caramelizado, malta pilsner, lupulo Halleratu Blanc y pimienta negra. Fermentada con levadura de la casa",,Meta Edabeak,19532,https://www.labirratorium.com/32860-large_default/meta-sumendi-nagia.jpg,"{'Estilo': 'GRISETTE', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '5', 'Otros ingredientes': 'Pimienta negra', 'Volumen (cl)': '75 Cl', 'Lúpulos': 'Hallertau Blanc'}"
335,Althaia Alisios,3.4,"Estilo: GOSE Alcohol: 3,8% IBUS: 18","EXPLICACIÓN TÉCNICA:

VISTA:

Color suave amarillo pálido, ligera y brillante, de burbúja contínua.


 
OLFATO:

Cerveza super refrescante,con suaves aromas cítricos gracias a lima negra.


 
GUSTO:

Suave y refrescante, ligeramente ácida y un punto salada. Ideal como bebida isotónica debido a su baja graduación alcohólica.


 
MARIDAJE:

Maridaje perfecto para comidas ligeras. Perfecta para tomar entre horas, para calmar la sed con mucho sabor.


 
INGREDIENTES:

Agua, malta de cebada, malta de trigo, copos de maíz ,lúpulo, lima negra, sal y levadura.


 
HISTORIA:

Los vientos alisios nos trajeron a nuestro amigo Eresé de la cervecera tinerfeña Jeito hasta la costa de Altea. Fruto de este viaje nació la cerveza Alisios, una Gose tremendamente refrescante y tropical, perfecta para el clima cálido de ambos lugares. La Gose es un estilo histórico de cerveza ácida, suave, refrescante y de baja graduación. Nosotros le damos nuestro punto personal con la lima negra como especia. Hoy en día es el estilo perfecto para deportistas, o personas que busquen todo el sabor en una cerveza pero con muy baja graduación y también un bajo aporte calórico. Como en todas las colaboraciones con otros compañeros, disfrutamos, aprendimos, reímos e hicimos cerveza.
",Althaia Artesana,19547,https://www.labirratorium.com/32887-large_default/althaia-alisios.jpg,"{'Estilo': 'GOSE', 'Origen': 'Altea, Alicante', '% Alc.': 'BAJO (2.5-4%)', '% Alc. Exacto': '3.8', 'Otros ingredientes': 'Lima negra, sal', 'Maltas': 'Malta de cebada, trigo y copos de maíz', 'IBU Exacto': '18'}"
336,Espiga Brave Lands,7.75,Wild Grape Ale,"7,5% vol // 15 IBU
Brave Lands es una cerveza de uva -o un vino de malta- elaborada en colaboración con Can Pasqual en Gelida, viticultores y vecinos nuestros.
Es una Wild Grape ale producto de la fermentación primaria conjunta de un mosto de la Garage IPA y un mosto de xarel·lo 2020 (variedad de uva utilizada para la elaboración de vino blanco y vinos espumosos). El mosto es biodinámico y ecológico y la primera fermentación se ha realizado dentro de barricas de vino del Penedès previamente seleccionadas. La fermentación se ha producido con la combinación de levaduras propias de la uva. Se añadió mosto de la cerveza Mosaic para llevar a cabo la segunda fermentación con levadura de cerveza. Después se dejó madurar en frío, todo el proceso ha durado 9 meses.
El resultado es una cerveza de color dorado con espuma persistente, de 7,5 grados imperceptibles con notas aromàticas a plàtano, fruta blanca y florales propios de uva de xarel·lo combinadas con las notas herbáceas del lúpulo Cashmere, Simcoe y Citra. Encontramos también toques de pan, bollería y de lácteos provenientes de la fermentación con levaduras salvajes.
En boca es suave y sedosa con una ligera amargura que nos recuerda tímidamente la cerveza. En definitiva, nos encontramos ante un producto de una alta complejidad organoléptica y sin embargo equilibrado y suave, apto para todos los paladares y que combina las mejores características de un buen xarel·lo con lo mejor de las cervezas lupuladas. Perfecta para maridar con las comidas de verano ligeras y refrescantes y disfrutar de un producto genuino y de la tierra.
El nombre no es azar, Brave Lands hace referencia a todas las generaciones de gente que han sabido vivir de la tierra y que a pesar de las adversidades ha conseguido seguir avanzado El 2020 ha sido un año complicado por el Covid19 pero también en el Penedès por el Mildiu y sus afectaciones en la cosecha. Por tanto con más motivo que nunca debemos alzar las copas y brindar por el futuro!",Espiga,19799,https://www.labirratorium.com/33217-large_default/espiga-brave-lands.jpg,"{'Estilo': 'GRAPE ALE', '% Alc. Exacto': '7.5', 'IBU Exacto': '15'}"
337,Espiga Harvest Hour,7.15,Sour,"6,5% vol // 15 IBU
Si disfrutaste de la 7 Barrels esta no te la puedes perder tampoco!
Es una cerveza de alta complejidad, el proceso de elaboración dura casi 2 años. Surge de un blender de 3 mostos diferentes, uno que ha tenido una fermentación láctica y dos mostos de cervezas Sour que han estado entre 12 y 15 meses madurando en barricas de vino tinto de nuestro km cero en el valle del Penedés. Una vez obtenido el blender con las proporciones perfectas añadimos frutos de moras negras para darle un sabor afrutado y un mayor grado de acidez. El resultado es un festín de sabores y notas de todo tipo sobre una cerveza seca y refrescante a la vez.
En el aspecto encontramos un color dorado oscuro con reflejos rojizos, al oler apreciamos un aroma a notas de madera, manzanas verdes, notas florales. En el sabor de esta cerveza seca y con una acidez moderada apreciamos notas de madera, manzana ácida, plátano y dejando un retrogusto a moras silvestres. Es una cerveza ideal para disfrutar de un aperitivo en un día caluroso.
Botella de 37,5cl.",Espiga,19800,https://www.labirratorium.com/33218-large_default/espiga-harvest-hour.jpg,{'Estilo': 'SOUR'}
338,Espiga Running Away,7.15,Sour,"8,5% vol // 20 IBU
Descripción:
Running Away, nuestra inspiración en esta cerveza ha sido la sidra, hemos querido llevar el concepto de la sidra a la cerveza. Se trata de una farmhouse elaborada con un blender de nuestra clásica blonde ale macerada en un foudré y con una saison fermentada con levaduras belgas y salvajes, durante el principio de la fermentación se le añadió uva blanca y manzanas biodinámicas con la finalidad de obtener levaduras de las manzanas y características sensoriales similares a las que nos aporta la sidra.
Tiene un aspecto dorado y brillante con una espuma ligera. En el aroma predominan la uva blanca y manzana, un aroma que nos recuerda a la sidra. Saboreamos un globo largo que empieza con un sabor de cerveza con una sutil acidez, le siguen los sabores de uva blanca, manzana, notas de madera, las notas funkys del festival de levaduras de las manzanas, de la uva y de la propia cerveza, acabando con un trago seco que nos recuerda a la sidra. Pruebala y no te imaginas que está cerveza tan sutil y funky tenga 8,5° grados.
Es una cerveza ideal para disfrutar de un aperitivo en un día caluroso.
Botella de 37,5cl.",Espiga,19801,https://www.labirratorium.com/33219-large_default/espiga-running-away.jpg,{}
339,Garage / 3Marks / Nomad Current,5.55,"Berliner Weisse de 5,5%",CURRENT es una BCN WEISSE elaborada con un blend de café de Three Marks y Nomad,Garage Beer Co.,19811,https://www.labirratorium.com/33245-large_default/garage-3marks-nomad-current.jpg,"{'Estilo': 'BERLINER WEISSE', 'Origen': 'Barcelona', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '5.5', 'Otros ingredientes': 'Café'}"
340,Sanfrutos / Pyrene Dabuten,4.5,"DOBLE FRUIT GOSE 7,6% Vol. Alc.","DOBLE FRUIT GOSE 7,6% Vol. Alc.

Una Doble Fruit Gose con cereza, grosella y coco. Una explosión de aromas y sabor a frutos rojos, con una deliciosa y refrescante acidez que combina a la perfección con las notas dulces y sabrosas del coco. Colaboración con Pyrene.
",Cerveza Sanfrutos,19803,https://www.labirratorium.com/33236-large_default/sanfrutos-pyrene-dabuten.jpg,"{'Estilo': 'GOSE', '% Alc. Exacto': '7.6', 'Otros ingredientes': 'Cereza, grosella y coco', 'Volumen (cl)': '33 Cl'}"
341,La Virgen Chocobollo,4.45,Imperial Chocolate Stout,"Doble Imperial Choco Stout de 11% ABV dulce, sabrosa y chocolateada, elaborada con cacao de Valrhona para aportar un sabor eléctrico y oscuro.
¡¡Un gran postre invernal!!",La Virgen,13139,https://www.labirratorium.com/27235-large_default/la-virgen-chocobollo.jpg,"{'Estilo': 'IMPERIAL PASTRY STOUT', 'Origen': 'Madrid', '% Alc.': 'MUY ALTO (+10%)', '% Alc. Exacto': '11', 'Otros ingredientes': 'Cacao de Valrhona', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Vienna, Malta Chocolate, Cebada Cruda Tostada y Avena', 'Lúpulos': 'Willamete', 'IBU': '25-50 Amargor medio', 'IBU Exacto': '35', 'Color': 'Negro', 'Envase': 'Botella'}"
342,Fuller's London Porter,3.35,English Porter,"Cerveza negra inglesa de estilo Porter con 5.4% ABV.
Oscura y compleja, tiene una excelente profundidad de sabor. Se elabora con una selección de las mejores maltas oscuras y se equilibra con el delicado lúpulo ingles Fuggles.
Considerada la mejore cerveza de estilo Porter del mundo.
", Fuller’s,13361,https://www.labirratorium.com/29958-large_default/fuller-s-london-porter.jpg,"{'Estilo': 'BRITISH PORTER', 'Origen': 'Inglaterra', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '5.4', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Brown, Crystal y Malta Chocolate', 'Lúpulos': 'Fuggles', 'IBU': '25-50 Amargor medio', 'IBU Exacto': '37', 'Color': 'Negro', 'Envase': 'Botella'}"
343,SanFrutos Ítaca,5.1,Pastry Stout,"Cerveza negra de 7.3% ABV elaborada con grandes cantidades de arándanos frescos y cacao. Dulce, sabrosa y potente, pero suavizada por el frescor de lo arándanos y el dulzor de las maltas y el cacao.
De color negro profundo, con reflejos morados, de carbonatación baja y espuma oscura y fina. Cuerpo alto.
Para beber tranquilamente disfrutando de cada sorbo.",Cerveza Sanfrutos,13395,https://www.labirratorium.com/18539-large_default/sanfrutos-itaca.jpg,"{'Estilo': 'PASTRY STOUT', 'Origen': 'Segovia', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '7.3', 'Otros ingredientes': 'Arándanos y Cacao', 'Volumen (cl)': '44 Cl', 'IBU': '25-50 Amargor medio', 'IBU Exacto': '26', 'Color': 'Negro', 'Envase': 'Lata'}"
